state,year.x,perc,id,year.y,color
AK,2012,8.547008547008549,2,2012,red
AK,2012,8.547008547008549,2,2008,red
AK,2012,8.547008547008549,2,1991,red
AK,2012,8.547008547008549,2,2003,red
AK,2012,8.547008547008549,2,2017,red
AK,2012,8.547008547008549,2,1999,red
AK,2012,8.547008547008549,2,2007,red
AK,2012,8.547008547008549,2,1996,red
AK,2012,8.547008547008549,2,1992,red
AK,2012,8.547008547008549,2,2011,red
AK,2012,8.547008547008549,2,2009,red
AK,2012,8.547008547008549,2,2004,red
AK,2012,8.547008547008549,2,2000,red
AK,2012,8.547008547008549,2,2005,red
AK,2012,8.547008547008549,2,1994,red
AK,2012,8.547008547008549,2,2010,red
AK,2012,8.547008547008549,2,1997,red
AK,2012,8.547008547008549,2,2002,red
AK,2012,8.547008547008549,2,1998,red
AK,2012,8.547008547008549,2,1993,red
AK,2012,8.547008547008549,2,2006,red
AK,2012,8.547008547008549,2,1995,red
AK,2012,8.547008547008549,2,2016,red
AK,2012,8.547008547008549,2,2018,red
AK,2004,13.888888888888888,2,2001,red
AK,2004,13.888888888888888,2,2012,red
AK,2004,13.888888888888888,2,2008,red
AK,2004,13.888888888888888,2,1991,red
AK,2004,13.888888888888888,2,2003,red
AK,2004,13.888888888888888,2,2017,red
AK,2004,13.888888888888888,2,1999,red
AK,2004,13.888888888888888,2,2007,red
AK,2004,13.888888888888888,2,1996,red
AK,2004,13.888888888888888,2,1992,red
AK,2004,13.888888888888888,2,2011,red
AK,2004,13.888888888888888,2,2009,red
AK,2004,13.888888888888888,2,2004,red
AK,2004,13.888888888888888,2,2000,red
AK,2004,13.888888888888888,2,2005,red
AK,2004,13.888888888888888,2,1994,red
AK,2004,13.888888888888888,2,2010,red
AK,2004,13.888888888888888,2,1997,red
AK,2004,13.888888888888888,2,2002,red
AK,2004,13.888888888888888,2,1998,red
AK,2004,13.888888888888888,2,1993,red
AK,2004,13.888888888888888,2,2006,red
AK,2004,13.888888888888888,2,1995,red
AK,2004,13.888888888888888,2,2016,red
AK,2004,13.888888888888888,2,2018,red
AK,2001,31.645569620253166,2,2001,red
AK,2001,31.645569620253166,2,2012,red
AK,2001,31.645569620253166,2,2008,red
AK,2001,31.645569620253166,2,1991,red
AK,2001,31.645569620253166,2,2003,red
AK,2001,31.645569620253166,2,2017,red
AK,2001,31.645569620253166,2,1999,red
AK,2001,31.645569620253166,2,2007,red
AK,2001,31.645569620253166,2,1996,red
AK,2001,31.645569620253166,2,1992,red
AK,2001,31.645569620253166,2,2011,red
AK,2001,31.645569620253166,2,2009,red
AK,2001,31.645569620253166,2,2004,red
AK,2001,31.645569620253166,2,2000,red
AK,2001,31.645569620253166,2,2005,red
AK,2001,31.645569620253166,2,1994,red
AK,2001,31.645569620253166,2,2010,red
AK,2001,31.645569620253166,2,1997,red
AK,2001,31.645569620253166,2,2002,red
AK,2001,31.645569620253166,2,1998,red
AK,2001,31.645569620253166,2,1993,red
AK,2001,31.645569620253166,2,2006,red
AK,2001,31.645569620253166,2,1995,red
AK,2001,31.645569620253166,2,2016,red
AK,2001,31.645569620253166,2,2018,red
AK,2002,11.075949367088608,2,2001,red
AK,2002,11.075949367088608,2,2012,red
AK,2002,11.075949367088608,2,2008,red
AK,2002,11.075949367088608,2,1991,red
AK,2002,11.075949367088608,2,2003,red
AK,2002,11.075949367088608,2,2017,red
AK,2002,11.075949367088608,2,1999,red
AK,2002,11.075949367088608,2,2007,red
AK,2002,11.075949367088608,2,1996,red
AK,2002,11.075949367088608,2,1992,red
AK,2002,11.075949367088608,2,2011,red
AK,2002,11.075949367088608,2,2009,red
AK,2002,11.075949367088608,2,2004,red
AK,2002,11.075949367088608,2,2000,red
AK,2002,11.075949367088608,2,2005,red
AK,2002,11.075949367088608,2,1994,red
AK,2002,11.075949367088608,2,2010,red
AK,2002,11.075949367088608,2,1997,red
AK,2002,11.075949367088608,2,2002,red
AK,2002,11.075949367088608,2,1998,red
AK,2002,11.075949367088608,2,1993,red
AK,2002,11.075949367088608,2,2006,red
AK,2002,11.075949367088608,2,1995,red
AK,2002,11.075949367088608,2,2016,red
AK,2002,11.075949367088608,2,2018,red
AK,2003,20.21772939346812,2,2001,red
AK,2003,20.21772939346812,2,2012,red
AK,2003,20.21772939346812,2,2008,red
AK,2003,20.21772939346812,2,1991,red
AK,2003,20.21772939346812,2,2003,red
AK,2003,20.21772939346812,2,2017,red
AK,2003,20.21772939346812,2,1999,red
AK,2003,20.21772939346812,2,2007,red
AK,2003,20.21772939346812,2,1996,red
AK,2003,20.21772939346812,2,1992,red
AK,2003,20.21772939346812,2,2011,red
AK,2003,20.21772939346812,2,2009,red
AK,2003,20.21772939346812,2,2004,red
AK,2003,20.21772939346812,2,2000,red
AK,2003,20.21772939346812,2,2005,red
AK,2003,20.21772939346812,2,1994,red
AK,2003,20.21772939346812,2,2010,red
AK,2003,20.21772939346812,2,1997,red
AK,2003,20.21772939346812,2,2002,red
AK,2003,20.21772939346812,2,1998,red
AK,2003,20.21772939346812,2,1993,red
AK,2003,20.21772939346812,2,2006,red
AK,2003,20.21772939346812,2,1995,red
AK,2003,20.21772939346812,2,2016,red
AK,2003,20.21772939346812,2,2018,red
AK,1993,42.10526315789473,2,2001,red
AK,1993,42.10526315789473,2,2012,red
AK,1993,42.10526315789473,2,2008,red
AK,1993,42.10526315789473,2,1991,red
AK,1993,42.10526315789473,2,2003,red
AK,1993,42.10526315789473,2,2017,red
AK,1993,42.10526315789473,2,1999,red
AK,1993,42.10526315789473,2,2007,red
AK,1993,42.10526315789473,2,1996,red
AK,1993,42.10526315789473,2,1992,red
AK,1993,42.10526315789473,2,2011,red
AK,1993,42.10526315789473,2,2009,red
AK,1993,42.10526315789473,2,2004,red
AK,1993,42.10526315789473,2,2000,red
AK,1993,42.10526315789473,2,2005,red
AK,1993,42.10526315789473,2,1994,red
AK,1993,42.10526315789473,2,2010,red
AK,1993,42.10526315789473,2,1997,red
AK,1993,42.10526315789473,2,2002,red
AK,1993,42.10526315789473,2,1998,red
AK,1993,42.10526315789473,2,1993,red
AK,1993,42.10526315789473,2,2006,red
AK,1993,42.10526315789473,2,1995,red
AK,1993,42.10526315789473,2,2016,red
AK,1993,42.10526315789473,2,2018,red
AK,1994,15.202702702702704,2,2001,red
AK,1994,15.202702702702704,2,2012,red
AK,1994,15.202702702702704,2,2008,red
AK,1994,15.202702702702704,2,1991,red
AK,1994,15.202702702702704,2,2003,red
AK,1994,15.202702702702704,2,2017,red
AK,1994,15.202702702702704,2,1999,red
AK,1994,15.202702702702704,2,2007,red
AK,1994,15.202702702702704,2,1996,red
AK,1994,15.202702702702704,2,1992,red
AK,1994,15.202702702702704,2,2011,red
AK,1994,15.202702702702704,2,2009,red
AK,1994,15.202702702702704,2,2004,red
AK,1994,15.202702702702704,2,2000,red
AK,1994,15.202702702702704,2,2005,red
AK,1994,15.202702702702704,2,1994,red
AK,1994,15.202702702702704,2,2010,red
AK,1994,15.202702702702704,2,1997,red
AK,1994,15.202702702702704,2,2002,red
AK,1994,15.202702702702704,2,1998,red
AK,1994,15.202702702702704,2,1993,red
AK,1994,15.202702702702704,2,2006,red
AK,1994,15.202702702702704,2,1995,red
AK,1994,15.202702702702704,2,2016,red
AK,1994,15.202702702702704,2,2018,red
AK,1995,12.698412698412698,2,2001,red
AK,1995,12.698412698412698,2,2012,red
AK,1995,12.698412698412698,2,2008,red
AK,1995,12.698412698412698,2,1991,red
AK,1995,12.698412698412698,2,2003,red
AK,1995,12.698412698412698,2,2017,red
AK,1995,12.698412698412698,2,1999,red
AK,1995,12.698412698412698,2,2007,red
AK,1995,12.698412698412698,2,1996,red
AK,1995,12.698412698412698,2,1992,red
AK,1995,12.698412698412698,2,2011,red
AK,1995,12.698412698412698,2,2009,red
AK,1995,12.698412698412698,2,2004,red
AK,1995,12.698412698412698,2,2000,red
AK,1995,12.698412698412698,2,2005,red
AK,1995,12.698412698412698,2,1994,red
AK,1995,12.698412698412698,2,2010,red
AK,1995,12.698412698412698,2,1997,red
AK,1995,12.698412698412698,2,2002,red
AK,1995,12.698412698412698,2,1998,red
AK,1995,12.698412698412698,2,1993,red
AK,1995,12.698412698412698,2,2006,red
AK,1995,12.698412698412698,2,1995,red
AK,1995,12.698412698412698,2,2016,red
AK,1995,12.698412698412698,2,2018,red
AK,1996,13.698630136986301,2,2001,red
AK,1996,13.698630136986301,2,2012,red
AK,1996,13.698630136986301,2,2008,red
AK,1996,13.698630136986301,2,1991,red
AK,1996,13.698630136986301,2,2003,red
AK,1996,13.698630136986301,2,2017,red
AK,1996,13.698630136986301,2,1999,red
AK,1996,13.698630136986301,2,2007,red
AK,1996,13.698630136986301,2,1996,red
AK,1996,13.698630136986301,2,1992,red
AK,1996,13.698630136986301,2,2011,red
AK,1996,13.698630136986301,2,2009,red
AK,1996,13.698630136986301,2,2004,red
AK,1996,13.698630136986301,2,2000,red
AK,1996,13.698630136986301,2,2005,red
AK,1996,13.698630136986301,2,1994,red
AK,1996,13.698630136986301,2,2010,red
AK,1996,13.698630136986301,2,1997,red
AK,1996,13.698630136986301,2,2002,red
AK,1996,13.698630136986301,2,1998,red
AK,1996,13.698630136986301,2,1993,red
AK,1996,13.698630136986301,2,2006,red
AK,1996,13.698630136986301,2,1995,red
AK,1996,13.698630136986301,2,2016,red
AK,1996,13.698630136986301,2,2018,red
AK,1997,15.625,2,2001,red
AK,1997,15.625,2,2012,red
AK,1997,15.625,2,2008,red
AK,1997,15.625,2,1991,red
AK,1997,15.625,2,2003,red
AK,1997,15.625,2,2017,red
AK,1997,15.625,2,1999,red
AK,1997,15.625,2,2007,red
AK,1997,15.625,2,1996,red
AK,1997,15.625,2,1992,red
AK,1997,15.625,2,2011,red
AK,1997,15.625,2,2009,red
AK,1997,15.625,2,2004,red
AK,1997,15.625,2,2000,red
AK,1997,15.625,2,2005,red
AK,1997,15.625,2,1994,red
AK,1997,15.625,2,2010,red
AK,1997,15.625,2,1997,red
AK,1997,15.625,2,2002,red
AK,1997,15.625,2,1998,red
AK,1997,15.625,2,1993,red
AK,1997,15.625,2,2006,red
AK,1997,15.625,2,1995,red
AK,1997,15.625,2,2016,red
AK,1997,15.625,2,2018,red
AK,2016,15.536723163841808,2,2001,red
AK,2016,15.536723163841808,2,2012,red
AK,2016,15.536723163841808,2,2008,red
AK,2016,15.536723163841808,2,1991,red
AK,2016,15.536723163841808,2,2003,red
AK,2016,15.536723163841808,2,2017,red
AK,2016,15.536723163841808,2,1999,red
AK,2016,15.536723163841808,2,2007,red
AK,2016,15.536723163841808,2,1996,red
AK,2016,15.536723163841808,2,1992,red
AK,2016,15.536723163841808,2,2011,red
AK,2016,15.536723163841808,2,2009,red
AK,2016,15.536723163841808,2,2004,red
AK,2016,15.536723163841808,2,2000,red
AK,2016,15.536723163841808,2,2005,red
AK,2016,15.536723163841808,2,1994,red
AK,2016,15.536723163841808,2,2010,red
AK,2016,15.536723163841808,2,1997,red
AK,2016,15.536723163841808,2,2002,red
AK,2016,15.536723163841808,2,1998,red
AK,2016,15.536723163841808,2,1993,red
AK,2016,15.536723163841808,2,2006,red
AK,2016,15.536723163841808,2,1995,red
AK,2016,15.536723163841808,2,2016,red
AK,2016,15.536723163841808,2,2018,red
AK,2013,11.494252873563218,2,2001,red
AK,2013,11.494252873563218,2,2012,red
AK,2013,11.494252873563218,2,2008,red
AK,2013,11.494252873563218,2,1991,red
AK,2013,11.494252873563218,2,2003,red
AK,2013,11.494252873563218,2,2017,red
AK,2013,11.494252873563218,2,1999,red
AK,2013,11.494252873563218,2,2007,red
AK,2013,11.494252873563218,2,1996,red
AK,2013,11.494252873563218,2,1992,red
AK,2013,11.494252873563218,2,2011,red
AK,2013,11.494252873563218,2,2009,red
AK,2013,11.494252873563218,2,2004,red
AK,2013,11.494252873563218,2,2000,red
AK,2013,11.494252873563218,2,2005,red
AK,2013,11.494252873563218,2,1994,red
AK,2013,11.494252873563218,2,2010,red
AK,2013,11.494252873563218,2,1997,red
AK,2013,11.494252873563218,2,2002,red
AK,2013,11.494252873563218,2,1998,red
AK,2013,11.494252873563218,2,1993,red
AK,2013,11.494252873563218,2,2006,red
AK,2013,11.494252873563218,2,1995,red
AK,2013,11.494252873563218,2,2016,red
AK,2013,11.494252873563218,2,2018,red
AK,2014,8.645533141210375,2,2001,red
AK,2014,8.645533141210375,2,2012,red
AK,2014,8.645533141210375,2,2008,red
AK,2014,8.645533141210375,2,1991,red
AK,2014,8.645533141210375,2,2003,red
AK,2014,8.645533141210375,2,2017,red
AK,2014,8.645533141210375,2,1999,red
AK,2014,8.645533141210375,2,2007,red
AK,2014,8.645533141210375,2,1996,red
AK,2014,8.645533141210375,2,1992,red
AK,2014,8.645533141210375,2,2011,red
AK,2014,8.645533141210375,2,2009,red
AK,2014,8.645533141210375,2,2004,red
AK,2014,8.645533141210375,2,2000,red
AK,2014,8.645533141210375,2,2005,red
AK,2014,8.645533141210375,2,1994,red
AK,2014,8.645533141210375,2,2010,red
AK,2014,8.645533141210375,2,1997,red
AK,2014,8.645533141210375,2,2002,red
AK,2014,8.645533141210375,2,1998,red
AK,2014,8.645533141210375,2,1993,red
AK,2014,8.645533141210375,2,2006,red
AK,2014,8.645533141210375,2,1995,red
AK,2014,8.645533141210375,2,2016,red
AK,2014,8.645533141210375,2,2018,red
AK,2015,11.379800853485065,2,2001,red
AK,2015,11.379800853485065,2,2012,red
AK,2015,11.379800853485065,2,2008,red
AK,2015,11.379800853485065,2,1991,red
AK,2015,11.379800853485065,2,2003,red
AK,2015,11.379800853485065,2,2017,red
AK,2015,11.379800853485065,2,1999,red
AK,2015,11.379800853485065,2,2007,red
AK,2015,11.379800853485065,2,1996,red
AK,2015,11.379800853485065,2,1992,red
AK,2015,11.379800853485065,2,2011,red
AK,2015,11.379800853485065,2,2009,red
AK,2015,11.379800853485065,2,2004,red
AK,2015,11.379800853485065,2,2000,red
AK,2015,11.379800853485065,2,2005,red
AK,2015,11.379800853485065,2,1994,red
AK,2015,11.379800853485065,2,2010,red
AK,2015,11.379800853485065,2,1997,red
AK,2015,11.379800853485065,2,2002,red
AK,2015,11.379800853485065,2,1998,red
AK,2015,11.379800853485065,2,1993,red
AK,2015,11.379800853485065,2,2006,red
AK,2015,11.379800853485065,2,1995,red
AK,2015,11.379800853485065,2,2016,red
AK,2015,11.379800853485065,2,2018,red
AK,2018,9.722222222222223,2,2001,red
AK,2018,9.722222222222223,2,2012,red
AK,2018,9.722222222222223,2,2008,red
AK,2018,9.722222222222223,2,1991,red
AK,2018,9.722222222222223,2,2003,red
AK,2018,9.722222222222223,2,2017,red
AK,2018,9.722222222222223,2,1999,red
AK,2018,9.722222222222223,2,2007,red
AK,2018,9.722222222222223,2,1996,red
AK,2018,9.722222222222223,2,1992,red
AK,2018,9.722222222222223,2,2011,red
AK,2018,9.722222222222223,2,2009,red
AK,2018,9.722222222222223,2,2004,red
AK,2018,9.722222222222223,2,2000,red
AK,2018,9.722222222222223,2,2005,red
AK,2018,9.722222222222223,2,1994,red
AK,2018,9.722222222222223,2,2010,red
AK,2018,9.722222222222223,2,1997,red
AK,2018,9.722222222222223,2,2002,red
AK,2018,9.722222222222223,2,1998,red
AK,2018,9.722222222222223,2,1993,red
AK,2018,9.722222222222223,2,2006,red
AK,2018,9.722222222222223,2,1995,red
AK,2018,9.722222222222223,2,2016,red
AK,2018,9.722222222222223,2,2018,red
AK,2005,6.0882800608828,2,2001,red
AK,2005,6.0882800608828,2,2012,red
AK,2005,6.0882800608828,2,2008,red
AK,2005,6.0882800608828,2,1991,red
AK,2005,6.0882800608828,2,2003,red
AK,2005,6.0882800608828,2,2017,red
AK,2005,6.0882800608828,2,1999,red
AK,2005,6.0882800608828,2,2007,red
AK,2005,6.0882800608828,2,1996,red
AK,2005,6.0882800608828,2,1992,red
AK,2005,6.0882800608828,2,2011,red
AK,2005,6.0882800608828,2,2009,red
AK,2005,6.0882800608828,2,2004,red
AK,2005,6.0882800608828,2,2000,red
AK,2005,6.0882800608828,2,2005,red
AK,2005,6.0882800608828,2,1994,red
AK,2005,6.0882800608828,2,2010,red
AK,2005,6.0882800608828,2,1997,red
AK,2005,6.0882800608828,2,2002,red
AK,2005,6.0882800608828,2,1998,red
AK,2005,6.0882800608828,2,1993,red
AK,2005,6.0882800608828,2,2006,red
AK,2005,6.0882800608828,2,1995,red
AK,2005,6.0882800608828,2,2016,red
AK,2005,6.0882800608828,2,2018,red
AK,2006,9.11854103343465,2,2001,red
AK,2006,9.11854103343465,2,2012,red
AK,2006,9.11854103343465,2,2008,red
AK,2006,9.11854103343465,2,1991,red
AK,2006,9.11854103343465,2,2003,red
AK,2006,9.11854103343465,2,2017,red
AK,2006,9.11854103343465,2,1999,red
AK,2006,9.11854103343465,2,2007,red
AK,2006,9.11854103343465,2,1996,red
AK,2006,9.11854103343465,2,1992,red
AK,2006,9.11854103343465,2,2011,red
AK,2006,9.11854103343465,2,2009,red
AK,2006,9.11854103343465,2,2004,red
AK,2006,9.11854103343465,2,2000,red
AK,2006,9.11854103343465,2,2005,red
AK,2006,9.11854103343465,2,1994,red
AK,2006,9.11854103343465,2,2010,red
AK,2006,9.11854103343465,2,1997,red
AK,2006,9.11854103343465,2,2002,red
AK,2006,9.11854103343465,2,1998,red
AK,2006,9.11854103343465,2,1993,red
AK,2006,9.11854103343465,2,2006,red
AK,2006,9.11854103343465,2,1995,red
AK,2006,9.11854103343465,2,2016,red
AK,2006,9.11854103343465,2,2018,red
AK,2007,11.851851851851851,2,2001,red
AK,2007,11.851851851851851,2,2012,red
AK,2007,11.851851851851851,2,2008,red
AK,2007,11.851851851851851,2,1991,red
AK,2007,11.851851851851851,2,2003,red
AK,2007,11.851851851851851,2,2017,red
AK,2007,11.851851851851851,2,1999,red
AK,2007,11.851851851851851,2,2007,red
AK,2007,11.851851851851851,2,1996,red
AK,2007,11.851851851851851,2,1992,red
AK,2007,11.851851851851851,2,2011,red
AK,2007,11.851851851851851,2,2009,red
AK,2007,11.851851851851851,2,2004,red
AK,2007,11.851851851851851,2,2000,red
AK,2007,11.851851851851851,2,2005,red
AK,2007,11.851851851851851,2,1994,red
AK,2007,11.851851851851851,2,2010,red
AK,2007,11.851851851851851,2,1997,red
AK,2007,11.851851851851851,2,2002,red
AK,2007,11.851851851851851,2,1998,red
AK,2007,11.851851851851851,2,1993,red
AK,2007,11.851851851851851,2,2006,red
AK,2007,11.851851851851851,2,1995,red
AK,2007,11.851851851851851,2,2016,red
AK,2007,11.851851851851851,2,2018,red
AK,2017,5.563282336578581,2,2001,red
AK,2017,5.563282336578581,2,2012,red
AK,2017,5.563282336578581,2,2008,red
AK,2017,5.563282336578581,2,1991,red
AK,2017,5.563282336578581,2,2003,red
AK,2017,5.563282336578581,2,2017,red
AK,2017,5.563282336578581,2,1999,red
AK,2017,5.563282336578581,2,2007,red
AK,2017,5.563282336578581,2,1996,red
AK,2017,5.563282336578581,2,1992,red
AK,2017,5.563282336578581,2,2011,red
AK,2017,5.563282336578581,2,2009,red
AK,2017,5.563282336578581,2,2004,red
AK,2017,5.563282336578581,2,2000,red
AK,2017,5.563282336578581,2,2005,red
AK,2017,5.563282336578581,2,1994,red
AK,2017,5.563282336578581,2,2010,red
AK,2017,5.563282336578581,2,1997,red
AK,2017,5.563282336578581,2,2002,red
AK,2017,5.563282336578581,2,1998,red
AK,2017,5.563282336578581,2,1993,red
AK,2017,5.563282336578581,2,2006,red
AK,2017,5.563282336578581,2,1995,red
AK,2017,5.563282336578581,2,2016,red
AK,2017,5.563282336578581,2,2018,red
AL,2008,2.3324851569126377,1,1995,red
AL,2008,2.3324851569126377,1,1993,red
AL,2008,2.3324851569126377,1,2009,red
AL,2008,2.3324851569126377,1,1999,red
AL,2008,2.3324851569126377,1,2005,red
AL,2008,2.3324851569126377,1,2000,red
AL,2008,2.3324851569126377,1,1991,red
AL,2008,2.3324851569126377,1,2007,red
AL,2008,2.3324851569126377,1,2001,red
AL,2008,2.3324851569126377,1,2002,red
AL,2008,2.3324851569126377,1,2003,red
AL,2008,2.3324851569126377,1,1994,red
AL,2008,2.3324851569126377,1,1998,red
AL,2008,2.3324851569126377,1,2008,red
AL,2008,2.3324851569126377,1,2017,red
AL,2008,2.3324851569126377,1,2011,red
AL,2008,2.3324851569126377,1,2004,red
AL,2008,2.3324851569126377,1,2018,red
AL,2008,2.3324851569126377,1,2012,red
AL,2008,2.3324851569126377,1,2010,red
AL,2008,2.3324851569126377,1,1992,red
AL,2008,2.3324851569126377,1,1996,red
AL,2008,2.3324851569126377,1,1997,red
AL,2008,2.3324851569126377,1,2016,red
AL,2008,2.3324851569126377,1,2006,red
AL,2002,0.4512635379061372,1,1995,red
AL,2002,0.4512635379061372,1,1993,red
AL,2002,0.4512635379061372,1,2009,red
AL,2002,0.4512635379061372,1,1999,red
AL,2002,0.4512635379061372,1,2005,red
AL,2002,0.4512635379061372,1,2000,red
AL,2002,0.4512635379061372,1,1991,red
AL,2002,0.4512635379061372,1,2007,red
AL,2002,0.4512635379061372,1,2001,red
AL,2002,0.4512635379061372,1,2002,red
AL,2002,0.4512635379061372,1,2003,red
AL,2002,0.4512635379061372,1,1994,red
AL,2002,0.4512635379061372,1,1998,red
AL,2002,0.4512635379061372,1,2008,red
AL,2002,0.4512635379061372,1,2017,red
AL,2002,0.4512635379061372,1,2011,red
