year,party,nn,newdate,pop_2,perc
2013,Republican,4,2013-03-26,113776,0.035156799324989454
2013,Republican,5,2013-03-21,113776,0.04394599915623682
2013,Republican,9,2013-05-26,113776,0.07910279848122627
2013,Republican,6,2013-05-21,113776,0.05273519898748418
2013,Republican,1,2013-11-26,113776,0.008789199831247364
2013,Republican,4,2013-11-21,113776,0.035156799324989454
2013,Republican,7,2013-10-26,113776,0.06152439881873154
2013,Republican,6,2013-10-21,113776,0.05273519898748418
2013,Republican,6,2013-09-26,113776,0.05273519898748418
2013,Republican,4,2013-11-11,113776,0.035156799324989454
2013,Republican,1,2013-04-27,113776,0.008789199831247364
2013,Republican,5,2013-10-11,113776,0.04394599915623682
2013,Republican,9,2013-08-27,113776,0.07910279848122627
2013,Republican,9,2013-09-11,113776,0.07910279848122627
2013,Republican,4,2013-12-27,113776,0.035156799324989454
2013,Republican,6,2013-04-12,113776,0.05273519898748418
2013,Republican,3,2013-02-27,113776,0.02636759949374209
2013,Republican,5,2013-08-12,113776,0.04394599915623682
2013,Republican,5,2013-01-27,113776,0.04394599915623682
2013,Republican,4,2013-12-12,113776,0.035156799324989454
2013,Republican,7,2013-07-27,113776,0.06152439881873154
2013,Republican,4,2013-02-12,113776,0.035156799324989454
2013,Republican,4,2013-06-27,113776,0.035156799324989454
2013,Republican,3,2013-01-12,113776,0.02636759949374209
2013,Republican,2,2013-03-27,113776,0.017578399662494727
2013,Republican,2,2013-07-12,113776,0.017578399662494727
2013,Republican,4,2013-05-27,113776,0.035156799324989454
2013,Republican,6,2013-06-12,113776,0.05273519898748418
2013,Republican,2,2013-11-27,113776,0.017578399662494727
2013,Republican,2,2013-03-12,113776,0.017578399662494727
2013,Republican,6,2013-10-27,113776,0.05273519898748418
2013,Republican,3,2013-05-12,113776,0.02636759949374209
2013,Republican,2,2013-09-27,113776,0.017578399662494727
2013,Republican,4,2013-11-12,113776,0.035156799324989454
2013,Republican,4,2013-04-28,113776,0.035156799324989454
2013,Republican,8,2013-10-12,113776,0.07031359864997891
2013,Republican,8,2013-08-28,113776,0.07031359864997891
2013,Republican,8,2013-09-12,113776,0.07031359864997891
2013,Republican,1,2013-12-28,113776,0.008789199831247364
2013,Republican,8,2013-04-13,113776,0.07031359864997891
2013,Republican,6,2013-02-28,113776,0.05273519898748418
2013,Republican,5,2013-08-13,113776,0.04394599915623682
2013,Republican,3,2013-01-28,113776,0.02636759949374209
2013,Republican,3,2013-12-13,113776,0.02636759949374209
2013,Republican,7,2013-07-28,113776,0.06152439881873154
2013,Republican,2,2013-02-13,113776,0.017578399662494727
2013,Republican,3,2013-06-28,113776,0.02636759949374209
2013,Republican,4,2013-01-13,113776,0.035156799324989454
2013,Republican,4,2013-03-28,113776,0.035156799324989454
2013,Republican,5,2013-07-13,113776,0.04394599915623682
2013,Republican,2,2013-05-28,113776,0.017578399662494727
2013,Republican,4,2013-06-13,113776,0.035156799324989454
2013,Republican,1,2013-11-28,113776,0.008789199831247364
2013,Republican,7,2013-03-13,113776,0.06152439881873154
2013,Republican,3,2013-10-28,113776,0.02636759949374209
2013,Republican,2,2013-05-13,113776,0.017578399662494727
2013,Republican,2,2013-09-28,113776,0.017578399662494727
2013,Republican,3,2013-11-13,113776,0.02636759949374209
2013,Republican,4,2013-04-29,113776,0.035156799324989454
2013,Republican,4,2013-10-13,113776,0.035156799324989454
2013,Republican,10,2013-08-29,113776,0.08789199831247364
2013,Republican,4,2013-09-13,113776,0.035156799324989454
2013,Republican,4,2013-12-29,113776,0.035156799324989454
2013,Republican,4,2013-04-14,113776,0.035156799324989454
2013,Republican,8,2013-01-29,113776,0.07031359864997891
2013,Republican,4,2013-08-14,113776,0.035156799324989454
2013,Republican,11,2013-07-29,113776,0.096681198143721
2013,Republican,2,2013-12-14,113776,0.017578399662494727
2013,Republican,5,2013-06-29,113776,0.04394599915623682
2013,Republican,4,2013-02-14,113776,0.035156799324989454
2013,Republican,5,2013-03-29,113776,0.04394599915623682
2013,Republican,4,2013-01-14,113776,0.035156799324989454
2013,Republican,3,2013-05-29,113776,0.02636759949374209
2013,Republican,7,2013-07-14,113776,0.06152439881873154
2013,Republican,7,2013-11-29,113776,0.06152439881873154
2013,Republican,1,2013-06-14,113776,0.008789199831247364
2013,Republican,6,2013-10-29,113776,0.05273519898748418
2013,Republican,2,2013-03-14,113776,0.017578399662494727
2013,Republican,7,2013-09-29,113776,0.06152439881873154
2013,Republican,5,2013-05-14,113776,0.04394599915623682
2013,Republican,1,2013-04-30,113776,0.008789199831247364
2013,Republican,4,2013-11-14,113776,0.035156799324989454
2013,Republican,12,2013-08-30,113776,0.10547039797496836
2013,Republican,4,2013-10-14,113776,0.035156799324989454
2013,Republican,1,2013-12-30,113776,0.008789199831247364
2013,Republican,6,2013-09-14,113776,0.05273519898748418
2013,Republican,5,2013-01-30,113776,0.04394599915623682
2013,Republican,3,2013-04-15,113776,0.02636759949374209
2013,Republican,4,2013-07-30,113776,0.035156799324989454
2013,Republican,1,2013-08-15,113776,0.008789199831247364
2013,Republican,4,2013-06-30,113776,0.035156799324989454
2013,Republican,5,2013-12-15,113776,0.04394599915623682
2013,Republican,6,2013-03-30,113776,0.05273519898748418
2013,Republican,4,2013-02-15,113776,0.035156799324989454
2013,Republican,3,2013-05-30,113776,0.02636759949374209
2013,Republican,6,2013-01-15,113776,0.05273519898748418
2013,Republican,8,2013-11-30,113776,0.07031359864997891
2013,Republican,6,2013-07-15,113776,0.05273519898748418
2013,Republican,3,2013-10-30,113776,0.02636759949374209
2013,Republican,5,2013-06-15,113776,0.04394599915623682
2013,Republican,4,2013-09-30,113776,0.035156799324989454
2013,Republican,6,2013-03-15,113776,0.05273519898748418
2013,Republican,4,2013-08-31,113776,0.035156799324989454
2013,Republican,3,2013-05-15,113776,0.02636759949374209
2013,Republican,5,2013-12-31,113776,0.04394599915623682
2013,Republican,2,2013-11-15,113776,0.017578399662494727
2013,Republican,3,2013-01-31,113776,0.02636759949374209
2013,Republican,4,2013-10-15,113776,0.035156799324989454
2013,Republican,5,2013-07-31,113776,0.04394599915623682
2013,Republican,3,2013-09-15,113776,0.02636759949374209
2013,Republican,4,2013-03-31,113776,0.035156799324989454
2013,Republican,6,2013-04-16,113776,0.05273519898748418
2013,Republican,3,2013-05-31,113776,0.02636759949374209
2013,Republican,4,2013-08-16,113776,0.035156799324989454
2013,Republican,9,2013-10-31,113776,0.07910279848122627
2014,Democratic,7,2014-04-01,200895,0.03484407277433485
2014,Democratic,7,2014-07-16,200895,0.03484407277433485
2014,Democratic,9,2014-08-01,200895,0.044799522138430525
2014,Democratic,14,2014-06-16,200895,0.0696881455486697
2014,Democratic,10,2014-12-01,200895,0.049777246820478356
2014,Democratic,7,2014-03-16,200895,0.03484407277433485
2014,Democratic,12,2014-02-01,200895,0.05973269618457403
2014,Democratic,13,2014-05-16,200895,0.06471042086662186
2014,Democratic,17,2014-01-01,200895,0.08462131959481321
2014,Democratic,9,2014-11-16,200895,0.044799522138430525
2014,Democratic,13,2014-07-01,200895,0.06471042086662186
2014,Democratic,10,2014-10-16,200895,0.049777246820478356
2014,Democratic,14,2014-06-01,200895,0.0696881455486697
2014,Democratic,15,2014-09-16,200895,0.07466587023071754
2014,Democratic,8,2014-03-01,200895,0.03982179745638268
2014,Democratic,10,2014-04-17,200895,0.049777246820478356
2014,Democratic,12,2014-05-01,200895,0.05973269618457403
2014,Democratic,16,2014-08-17,200895,0.07964359491276536
2014,Democratic,12,2014-11-01,200895,0.05973269618457403
2014,Democratic,13,2014-12-17,200895,0.06471042086662186
2014,Democratic,10,2014-10-01,200895,0.049777246820478356
2014,Democratic,6,2014-02-17,200895,0.029866348092287016
2014,Democratic,8,2014-09-01,200895,0.03982179745638268
2014,Democratic,10,2014-01-17,200895,0.049777246820478356
2014,Democratic,12,2014-04-02,200895,0.05973269618457403
2014,Democratic,13,2014-07-17,200895,0.06471042086662186
2014,Democratic,19,2014-08-02,200895,0.09457676895890889
2014,Democratic,10,2014-06-17,200895,0.049777246820478356
2014,Democratic,8,2014-12-02,200895,0.03982179745638268
2014,Democratic,13,2014-03-17,200895,0.06471042086662186
2014,Democratic,9,2014-02-02,200895,0.044799522138430525
2014,Democratic,16,2014-05-17,200895,0.07964359491276536
2014,Democratic,5,2014-01-02,200895,0.024888623410239178
2014,Democratic,15,2014-11-17,200895,0.07466587023071754
2014,Democratic,16,2014-07-02,200895,0.07964359491276536
2014,Democratic,15,2014-10-17,200895,0.07466587023071754
2014,Democratic,10,2014-06-02,200895,0.049777246820478356
2014,Democratic,8,2014-09-17,200895,0.03982179745638268
2014,Democratic,12,2014-03-02,200895,0.05973269618457403
2014,Democratic,5,2014-04-18,200895,0.024888623410239178
2014,Democratic,10,2014-05-02,200895,0.049777246820478356
2014,Democratic,12,2014-08-18,200895,0.05973269618457403
2014,Democratic,3,2014-11-02,200895,0.014933174046143508
2014,Democratic,9,2014-12-18,200895,0.044799522138430525
2014,Democratic,13,2014-10-02,200895,0.06471042086662186
2014,Democratic,5,2014-02-18,200895,0.024888623410239178
2014,Democratic,15,2014-09-02,200895,0.07466587023071754
2014,Democratic,7,2014-01-18,200895,0.03484407277433485
2014,Democratic,13,2014-04-03,200895,0.06471042086662186
2014,Democratic,10,2014-07-18,200895,0.049777246820478356
2014,Democratic,15,2014-08-03,200895,0.07466587023071754
2014,Democratic,15,2014-05-23,200895,0.07466587023071754
2014,Democratic,12,2014-12-03,200895,0.05973269618457403
2014,Democratic,12,2014-02-03,200895,0.05973269618457403
2014,Democratic,14,2014-05-18,200895,0.0696881455486697
2014,Democratic,4,2014-01-03,200895,0.01991089872819134
2014,Democratic,10,2014-11-18,200895,0.049777246820478356
2014,Democratic,17,2014-07-03,200895,0.08462131959481321
2014,Democratic,11,2014-03-08,200895,0.054754971502526194
2014,Democratic,15,2014-06-03,200895,0.07466587023071754
2014,Democratic,8,2014-05-08,200895,0.03982179745638268
2014,Democratic,11,2014-03-03,200895,0.054754971502526194
2014,Democratic,7,2014-11-08,200895,0.03484407277433485
2014,Democratic,18,2014-05-03,200895,0.08959904427686105
2014,Democratic,13,2014-10-08,200895,0.06471042086662186
2014,Democratic,14,2014-11-03,200895,0.0696881455486697
2014,Democratic,15,2014-10-03,200895,0.07466587023071754
2014,Democratic,8,2014-02-19,200895,0.03982179745638268
2014,Democratic,12,2014-09-03,200895,0.05973269618457403
2014,Democratic,7,2014-01-19,200895,0.03484407277433485
2014,Democratic,6,2014-04-04,200895,0.029866348092287016
2014,Democratic,17,2014-07-19,200895,0.08462131959481321
2014,Democratic,13,2014-08-04,200895,0.06471042086662186
2014,Democratic,8,2014-06-19,200895,0.03982179745638268
2014,Democratic,8,2014-12-04,200895,0.03982179745638268
2014,Democratic,13,2014-03-19,200895,0.06471042086662186
2014,Democratic,12,2014-02-04,200895,0.05973269618457403
2014,Democratic,16,2014-05-19,200895,0.07964359491276536
2014,Democratic,6,2014-01-04,200895,0.029866348092287016
2014,Democratic,21,2014-07-04,200895,0.10453221832300455
2014,Democratic,11,2014-06-09,200895,0.054754971502526194
2014,Democratic,9,2014-06-04,200895,0.044799522138430525
2014,Democratic,11,2014-03-09,200895,0.054754971502526194
2014,Democratic,9,2014-03-04,200895,0.044799522138430525
2014,Democratic,12,2014-05-09,200895,0.05973269618457403
2014,Democratic,7,2014-05-04,200895,0.03484407277433485
2014,Democratic,7,2014-11-09,200895,0.03484407277433485
2014,Democratic,10,2014-11-04,200895,0.049777246820478356
2014,Democratic,13,2014-10-09,200895,0.06471042086662186
2014,Democratic,11,2014-10-04,200895,0.054754971502526194
2014,Democratic,18,2014-09-09,200895,0.08959904427686105
2014,Democratic,12,2014-09-04,200895,0.05973269618457403
2014,Democratic,13,2014-04-10,200895,0.06471042086662186
2014,Democratic,7,2014-04-05,200895,0.03484407277433485
2014,Democratic,17,2014-08-10,200895,0.08462131959481321
2014,Democratic,14,2014-08-05,200895,0.0696881455486697
2014,Democratic,13,2014-12-10,200895,0.06471042086662186
2014,Democratic,16,2014-12-05,200895,0.07964359491276536
2014,Democratic,8,2014-02-10,200895,0.03982179745638268
2014,Democratic,8,2014-02-05,200895,0.03982179745638268
2014,Democratic,4,2014-01-10,200895,0.01991089872819134
2014,Democratic,9,2014-01-05,200895,0.044799522138430525
2014,Democratic,14,2014-07-10,200895,0.0696881455486697
2014,Democratic,7,2014-07-05,200895,0.03484407277433485
2014,Democratic,7,2014-06-10,200895,0.03484407277433485
2014,Democratic,12,2014-06-05,200895,0.05973269618457403
2014,Democratic,13,2014-03-10,200895,0.06471042086662186
2014,Democratic,7,2014-03-05,200895,0.03484407277433485
2014,Democratic,11,2014-05-10,200895,0.054754971502526194
2014,Democratic,13,2014-05-05,200895,0.06471042086662186
2014,Democratic,7,2014-11-10,200895,0.03484407277433485
2014,Democratic,12,2014-11-05,200895,0.05973269618457403
2014,Democratic,17,2014-10-10,200895,0.08462131959481321
2014,Democratic,17,2014-10-05,200895,0.08462131959481321
2014,Democratic,11,2014-09-10,200895,0.054754971502526194
2014,Democratic,4,2014-09-05,200895,0.01991089872819134
2014,Democratic,17,2014-04-11,200895,0.08462131959481321
2014,Democratic,13,2014-04-06,200895,0.06471042086662186
2014,Democratic,11,2014-08-11,200895,0.054754971502526194
2014,Democratic,12,2014-08-06,200895,0.05973269618457403
2014,Democratic,9,2014-12-11,200895,0.044799522138430525
2014,Democratic,11,2014-12-06,200895,0.054754971502526194
2014,Democratic,11,2014-02-11,200895,0.054754971502526194
2014,Democratic,9,2014-02-06,200895,0.044799522138430525
2014,Democratic,6,2014-01-11,200895,0.029866348092287016
2014,Democratic,5,2014-01-06,200895,0.024888623410239178
2014,Democratic,7,2014-07-11,200895,0.03484407277433485
2014,Democratic,11,2014-07-06,200895,0.054754971502526194
2014,Democratic,9,2014-06-11,200895,0.044799522138430525
2014,Democratic,12,2014-06-06,200895,0.05973269618457403
2014,Democratic,15,2014-03-11,200895,0.07466587023071754
2014,Democratic,11,2014-03-06,200895,0.054754971502526194
2014,Democratic,13,2014-05-11,200895,0.06471042086662186
2014,Democratic,15,2014-05-06,200895,0.07466587023071754
2014,Democratic,12,2014-11-11,200895,0.05973269618457403
2014,Democratic,13,2014-11-06,200895,0.06471042086662186
2014,Democratic,4,2014-10-11,200895,0.01991089872819134
2014,Democratic,12,2014-10-06,200895,0.05973269618457403
2014,Democratic,11,2014-09-11,200895,0.054754971502526194
2014,Democratic,9,2014-09-06,200895,0.044799522138430525
2014,Democratic,9,2014-04-12,200895,0.044799522138430525
2014,Democratic,13,2014-04-07,200895,0.06471042086662186
2014,Democratic,19,2014-08-12,200895,0.09457676895890889
2014,Democratic,15,2014-08-07,200895,0.07466587023071754
2014,Democratic,6,2014-12-12,200895,0.029866348092287016
2014,Democratic,9,2014-12-07,200895,0.044799522138430525
2014,Democratic,8,2014-02-12,200895,0.03982179745638268
2014,Democratic,7,2014-02-07,200895,0.03484407277433485
2014,Democratic,10,2014-01-12,200895,0.049777246820478356
2014,Democratic,3,2014-01-07,200895,0.014933174046143508
2014,Democratic,13,2014-07-12,200895,0.06471042086662186
2014,Democratic,8,2014-07-07,200895,0.03982179745638268
2014,Democratic,9,2014-06-12,200895,0.044799522138430525
2014,Democratic,17,2014-06-07,200895,0.08462131959481321
2014,Democratic,9,2014-03-12,200895,0.044799522138430525
2014,Democratic,12,2014-03-07,200895,0.05973269618457403
2014,Democratic,10,2014-09-22,200895,0.049777246820478356
2014,Democratic,14,2014-05-07,200895,0.0696881455486697
2014,Democratic,16,2014-04-23,200895,0.07964359491276536
2014,Democratic,7,2014-11-07,200895,0.03484407277433485
2014,Democratic,14,2014-08-23,200895,0.0696881455486697
2014,Democratic,11,2014-10-07,200895,0.054754971502526194
2014,Democratic,8,2014-12-23,200895,0.03982179745638268
2014,Democratic,16,2014-09-07,200895,0.07964359491276536
2014,Democratic,19,2014-02-23,200895,0.09457676895890889
2014,Democratic,13,2014-04-08,200895,0.06471042086662186
2014,Democratic,5,2014-01-23,200895,0.024888623410239178
2014,Democratic,12,2014-08-08,200895,0.05973269618457403
2014,Democratic,11,2014-07-23,200895,0.054754971502526194
2014,Democratic,12,2014-12-08,200895,0.05973269618457403
2014,Democratic,16,2014-06-23,200895,0.07964359491276536
2014,Democratic,8,2014-02-08,200895,0.03982179745638268
2014,Democratic,11,2014-06-18,200895,0.054754971502526194
2014,Democratic,8,2014-01-08,200895,0.03982179745638268
2014,Democratic,6,2014-11-23,200895,0.029866348092287016
2014,Democratic,13,2014-07-08,200895,0.06471042086662186
2014,Democratic,16,2014-10-23,200895,0.07964359491276536
2014,Democratic,13,2014-06-08,200895,0.06471042086662186
2014,Democratic,13,2014-09-23,200895,0.06471042086662186
2014,Democratic,13,2014-05-13,200895,0.06471042086662186
2014,Democratic,9,2014-04-24,200895,0.044799522138430525
2014,Democratic,8,2014-11-13,200895,0.03982179745638268
2014,Democratic,18,2014-08-24,200895,0.08959904427686105
2014,Democratic,11,2014-10-13,200895,0.054754971502526194
2014,Democratic,11,2014-12-24,200895,0.054754971502526194
2014,Democratic,9,2014-09-13,200895,0.044799522138430525
2014,Democratic,6,2014-02-24,200895,0.029866348092287016
2014,Democratic,9,2014-09-08,200895,0.044799522138430525
2014,Democratic,10,2014-01-24,200895,0.049777246820478356
2014,Democratic,9,2014-04-09,200895,0.044799522138430525
2014,Democratic,11,2014-07-24,200895,0.054754971502526194
2014,Democratic,7,2014-08-09,200895,0.03484407277433485
2014,Democratic,12,2014-06-24,200895,0.05973269618457403
2014,Democratic,8,2014-12-09,200895,0.03982179745638268
2014,Democratic,8,2014-03-24,200895,0.03982179745638268
2014,Democratic,8,2014-02-09,200895,0.03982179745638268
2014,Democratic,17,2014-05-24,200895,0.08462131959481321
2014,Democratic,6,2014-01-09,200895,0.029866348092287016
2014,Democratic,12,2014-11-24,200895,0.05973269618457403
2014,Democratic,8,2014-07-09,200895,0.03982179745638268
2014,Democratic,18,2014-10-24,200895,0.08959904427686105
2014,Democratic,6,2014-03-14,200895,0.029866348092287016
2014,Democratic,15,2014-09-24,200895,0.07466587023071754
2014,Democratic,9,2014-05-14,200895,0.044799522138430525
2014,Democratic,11,2014-04-25,200895,0.054754971502526194
2014,Democratic,10,2014-11-14,200895,0.049777246820478356
2014,Democratic,20,2014-08-25,200895,0.09955449364095671
2014,Democratic,5,2014-10-14,200895,0.024888623410239178
2014,Democratic,9,2014-12-25,200895,0.044799522138430525
2014,Democratic,15,2014-09-14,200895,0.07466587023071754
2014,Democratic,8,2014-04-15,200895,0.03982179745638268
2014,Democratic,7,2014-03-30,200895,0.03484407277433485
2014,Democratic,13,2014-08-15,200895,0.06471042086662186
2014,Democratic,7,2014-05-30,200895,0.03484407277433485
2014,Democratic,6,2014-12-15,200895,0.029866348092287016
2014,Democratic,13,2014-11-30,200895,0.06471042086662186
2014,Democratic,6,2014-02-15,200895,0.029866348092287016
2014,Democratic,13,2014-10-30,200895,0.06471042086662186
2014,Democratic,5,2014-01-15,200895,0.024888623410239178
2014,Democratic,8,2014-09-30,200895,0.03982179745638268
2014,Democratic,12,2014-07-15,200895,0.05973269618457403
2014,Democratic,8,2014-08-31,200895,0.03982179745638268
2014,Democratic,19,2014-06-15,200895,0.09457676895890889
2014,Democratic,2,2014-12-31,200895,0.00995544936409567
2014,Democratic,18,2014-03-15,200895,0.08959904427686105
2014,Democratic,8,2014-11-20,200895,0.03982179745638268
2014,Democratic,12,2014-05-15,200895,0.05973269618457403
2014,Democratic,12,2014-10-20,200895,0.05973269618457403
2014,Democratic,14,2014-11-15,200895,0.0696881455486697
2014,Democratic,15,2014-05-31,200895,0.07466587023071754
2014,Democratic,17,2014-10-15,200895,0.08462131959481321
2014,Democratic,21,2014-10-31,200895,0.10453221832300455
2014,Democratic,11,2014-09-15,200895,0.054754971502526194
2014,Democratic,17,2014-08-21,200895,0.08462131959481321
2014,Democratic,17,2014-04-16,200895,0.08462131959481321
2014,Democratic,8,2014-12-21,200895,0.03982179745638268
2014,Democratic,13,2014-08-16,200895,0.06471042086662186
2014,Democratic,17,2014-02-21,200895,0.08462131959481321
2014,Democratic,9,2014-12-16,200895,0.044799522138430525
2014,Democratic,5,2014-01-21,200895,0.024888623410239178
2014,Democratic,9,2014-02-16,200895,0.044799522138430525
2014,Democratic,8,2014-07-21,200895,0.03982179745638268
2014,Democratic,8,2014-01-16,200895,0.03982179745638268
2014,Democratic,12,2014-06-21,200895,0.05973269618457403
2014,Democratic,12,2014-05-26,200895,0.05973269618457403
2014,Democratic,13,2014-03-21,200895,0.06471042086662186
2014,Democratic,9,2014-11-26,200895,0.044799522138430525
2014,Democratic,11,2014-05-21,200895,0.054754971502526194
2014,Democratic,9,2014-10-26,200895,0.044799522138430525
2014,Democratic,9,2014-11-21,200895,0.044799522138430525
2014,Democratic,14,2014-09-26,200895,0.0696881455486697
2014,Democratic,13,2014-10-21,200895,0.06471042086662186
2014,Democratic,13,2014-04-27,200895,0.06471042086662186
2014,Democratic,15,2014-09-21,200895,0.07466587023071754
2014,Democratic,14,2014-08-27,200895,0.0696881455486697
2014,Democratic,15,2014-04-22,200895,0.07466587023071754
2014,Democratic,12,2014-12-27,200895,0.05973269618457403
2014,Democratic,15,2014-08-22,200895,0.07466587023071754
2014,Democratic,23,2014-02-27,200895,0.11448766768710024
2014,Democratic,12,2014-12-22,200895,0.05973269618457403
2014,Democratic,10,2014-01-27,200895,0.049777246820478356
2014,Democratic,12,2014-02-22,200895,0.05973269618457403
2014,Democratic,15,2014-07-27,200895,0.07466587023071754
2014,Democratic,4,2014-01-22,200895,0.01991089872819134
2014,Democratic,7,2014-06-27,200895,0.03484407277433485
2014,Democratic,21,2014-07-22,200895,0.10453221832300455
2014,Democratic,9,2014-03-27,200895,0.044799522138430525
2014,Democratic,16,2014-06-22,200895,0.07964359491276536
2014,Democratic,12,2014-05-27,200895,0.05973269618457403
2014,Democratic,15,2014-03-22,200895,0.07466587023071754
2014,Democratic,10,2014-10-27,200895,0.049777246820478356
2014,Democratic,11,2014-05-22,200895,0.054754971502526194
2014,Democratic,17,2014-09-27,200895,0.08462131959481321
2014,Democratic,7,2014-11-22,200895,0.03484407277433485
2014,Democratic,14,2014-04-28,200895,0.0696881455486697
2014,Democratic,10,2014-10-22,200895,0.049777246820478356
2014,Democratic,18,2014-05-12,200895,0.08959904427686105
2014,Democratic,13,2014-08-28,200895,0.06471042086662186
2014,Democratic,11,2014-11-12,200895,0.054754971502526194
2014,Democratic,8,2014-12-28,200895,0.03982179745638268
2014,Democratic,12,2014-10-12,200895,0.05973269618457403
2014,Democratic,11,2014-02-28,200895,0.054754971502526194
2014,Democratic,10,2014-09-12,200895,0.049777246820478356
2014,Democratic,9,2014-01-28,200895,0.044799522138430525
2014,Democratic,8,2014-04-13,200895,0.03982179745638268
2014,Democratic,12,2014-07-28,200895,0.05973269618457403
2014,Democratic,11,2014-08-13,200895,0.054754971502526194
2014,Democratic,10,2014-06-28,200895,0.049777246820478356
2014,Democratic,10,2014-12-13,200895,0.049777246820478356
2014,Democratic,17,2014-03-28,200895,0.08462131959481321
2014,Democratic,5,2014-02-13,200895,0.024888623410239178
2014,Democratic,10,2014-05-28,200895,0.049777246820478356
2014,Democratic,13,2014-01-13,200895,0.06471042086662186
2014,Democratic,8,2014-03-23,200895,0.03982179745638268
2014,Democratic,13,2014-07-13,200895,0.06471042086662186
2014,Democratic,9,2014-03-18,200895,0.044799522138430525
2014,Democratic,8,2014-06-13,200895,0.03982179745638268
2014,Democratic,10,2014-09-28,200895,0.049777246820478356
2014,Democratic,12,2014-03-13,200895,0.05973269618457403
2014,Democratic,7,2014-04-29,200895,0.03484407277433485
2014,Democratic,8,2014-10-18,200895,0.03982179745638268
2014,Democratic,11,2014-08-29,200895,0.054754971502526194
2014,Democratic,16,2014-09-18,200895,0.07964359491276536
2014,Democratic,11,2014-12-29,200895,0.054754971502526194
2014,Democratic,13,2014-04-19,200895,0.06471042086662186
2014,Democratic,5,2014-01-29,200895,0.024888623410239178
2014,Democratic,13,2014-08-19,200895,0.06471042086662186
2014,Democratic,9,2014-07-29,200895,0.044799522138430525
2014,Democratic,14,2014-04-14,200895,0.0696881455486697
2014,Democratic,11,2014-06-29,200895,0.054754971502526194
2014,Democratic,18,2014-08-14,200895,0.08959904427686105
2014,Democratic,9,2014-03-29,200895,0.044799522138430525
2014,Democratic,6,2014-12-14,200895,0.029866348092287016
2014,Democratic,6,2014-05-29,200895,0.029866348092287016
2014,Democratic,10,2014-02-14,200895,0.049777246820478356
2014,Democratic,8,2014-11-29,200895,0.03982179745638268
2014,Democratic,7,2014-01-14,200895,0.03484407277433485
2014,Democratic,11,2014-10-29,200895,0.054754971502526194
2014,Democratic,9,2014-07-14,200895,0.044799522138430525
2014,Democratic,16,2014-09-29,200895,0.07964359491276536
2014,Democratic,13,2014-06-14,200895,0.06471042086662186
2014,Democratic,11,2014-04-30,200895,0.054754971502526194
2014,Democratic,13,2014-11-19,200895,0.06471042086662186
2014,Democratic,8,2014-08-30,200895,0.03982179745638268
2014,Democratic,9,2014-10-19,200895,0.044799522138430525
2014,Democratic,2,2014-12-30,200895,0.00995544936409567
2014,Democratic,11,2014-09-19,200895,0.054754971502526194
2014,Democratic,7,2014-01-30,200895,0.03484407277433485
2014,Democratic,10,2014-04-20,200895,0.049777246820478356
2014,Democratic,10,2014-07-30,200895,0.049777246820478356
2014,Democratic,14,2014-08-20,200895,0.0696881455486697
2014,Democratic,15,2014-02-25,200895,0.07466587023071754
2014,Democratic,9,2014-12-20,200895,0.044799522138430525
2014,Democratic,6,2014-01-25,200895,0.029866348092287016
2014,Democratic,13,2014-02-20,200895,0.06471042086662186
2014,Democratic,17,2014-07-25,200895,0.08462131959481321
2014,Democratic,8,2014-01-20,200895,0.03982179745638268
2014,Democratic,13,2014-06-25,200895,0.06471042086662186
2014,Democratic,14,2014-07-20,200895,0.0696881455486697
2014,Democratic,9,2014-03-25,200895,0.044799522138430525
2014,Democratic,16,2014-06-20,200895,0.07964359491276536
2014,Democratic,12,2014-05-25,200895,0.05973269618457403
2014,Democratic,13,2014-03-20,200895,0.06471042086662186
2014,Democratic,11,2014-11-25,200895,0.054754971502526194
2014,Democratic,12,2014-05-20,200895,0.05973269618457403
2014,Democratic,19,2014-10-25,200895,0.09457676895890889
2014,Democratic,11,2014-01-31,200895,0.054754971502526194
2014,Democratic,8,2014-09-25,200895,0.03982179745638268
2014,Democratic,16,2014-07-31,200895,0.07964359491276536
2014,Democratic,13,2014-04-26,200895,0.06471042086662186
2014,Democratic,15,2014-09-20,200895,0.07466587023071754
2014,Democratic,7,2014-08-26,200895,0.03484407277433485
2014,Democratic,14,2014-04-21,200895,0.0696881455486697
2014,Democratic,9,2014-12-26,200895,0.044799522138430525
2014,Democratic,8,2014-03-31,200895,0.03982179745638268
2014,Democratic,10,2014-02-26,200895,0.049777246820478356
2014,Democratic,14,2014-06-30,200895,0.0696881455486697
2014,Democratic,6,2014-01-26,200895,0.029866348092287016
2014,Democratic,11,2014-11-28,200895,0.054754971502526194
2014,Democratic,11,2014-07-26,200895,0.054754971502526194
2014,Democratic,7,2014-10-28,200895,0.03484407277433485
2014,Democratic,18,2014-06-26,200895,0.08959904427686105
2014,Democratic,9,2014-03-26,200895,0.044799522138430525
2014,Democratic,2,2014-11-27,200895,0.00995544936409567
2014,Democratic,12,2014-12-19,200895,0.05973269618457403
2014,Republican,1,2014-11-05,114909,0.008702538530489344
2014,Republican,5,2014-10-05,114909,0.04351269265244672
2014,Republican,2,2014-09-05,114909,0.01740507706097869
2014,Republican,2,2014-01-11,114909,0.01740507706097869
2014,Republican,6,2014-04-06,114909,0.05221523118293606
2014,Republican,8,2014-08-06,114909,0.06962030824391476
